,age,education,marital-status,race,income,occupation
38252,48,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
38253,32,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
38263,39,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
38266,36,Masters,Married-civ-spouse,White,>50K,Tech-support
38272,35,Some-college,Never-married,White,>50K,Exec-managerial
38278,33,Masters,Married-civ-spouse,White,>50K,Exec-managerial
38280,50,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
38283,59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
38289,61,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
38292,44,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
38294,45,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
38303,62,Masters,Married-civ-spouse,White,>50K,Exec-managerial
38305,63,HS-grad,Never-married,White,>50K,Exec-managerial
38317,57,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
38319,31,Masters,Never-married,White,>50K,Exec-managerial
38325,33,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
38326,59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
38327,32,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
38332,56,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
38334,42,Prof-school,Divorced,White,>50K,Prof-specialty
38342,39,HS-grad,Married-civ-spouse,Black,>50K,Protective-serv
38351,37,Bachelors,Married-civ-spouse,White,>50K,Sales
38352,43,Bachelors,Married-civ-spouse,White,>50K,Tech-support
38357,61,Bachelors,Married-civ-spouse,White,>50K,Sales
38359,59,Bachelors,Married-civ-spouse,White,>50K,Sales
38360,33,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
38361,51,HS-grad,Married-civ-spouse,White,>50K,Other-service
38362,38,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
38363,52,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
38364,47,HS-grad,Married-civ-spouse,White,>50K,Sales
38368,26,10th,Never-married,White,>50K,Exec-managerial
38371,45,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38375,48,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
38379,51,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38380,28,Some-college,Married-civ-spouse,White,>50K,Other-service
38391,46,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
38392,39,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38393,51,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
38400,56,Masters,Married-civ-spouse,White,>50K,Prof-specialty
38408,38,HS-grad,Married-civ-spouse,White,>50K,Sales
38411,27,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
38413,43,Some-college,Married-civ-spouse,White,>50K,Transport-moving
38415,50,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
38416,57,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
38422,51,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38427,49,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
38428,40,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
38431,36,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
38435,45,Some-college,Married-civ-spouse,White,>50K,Sales
38436,46,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
38442,25,Some-college,Never-married,White,>50K,Exec-managerial
38443,27,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38447,48,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38451,44,Bachelors,Married-civ-spouse,White,>50K,Farming-fishing
38466,38,Bachelors,Never-married,White,>50K,Adm-clerical
38468,41,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38479,42,Some-college,Married-civ-spouse,White,>50K,Craft-repair
38484,45,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
38493,59,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
38494,36,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
38497,65,Some-college,Married-civ-spouse,White,>50K,
38499,53,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
38505,55,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
38510,42,Doctorate,Never-married,White,>50K,Prof-specialty
38512,30,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38514,20,12th,Never-married,Black,>50K,Other-service
38529,32,Masters,Married-civ-spouse,White,>50K,Prof-specialty
38532,39,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,Tech-support
38534,45,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38536,49,Doctorate,Divorced,White,>50K,Tech-support
38541,51,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
38562,48,Bachelors,Never-married,White,>50K,Sales
38569,61,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
38573,49,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
38574,57,7th-8th,Married-civ-spouse,White,>50K,Exec-managerial
38575,47,Some-college,Married-civ-spouse,White,>50K,Sales
38580,43,Assoc-acdm,Never-married,White,>50K,Exec-managerial
38584,52,Masters,Never-married,White,>50K,Prof-specialty
38589,32,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
38595,71,7th-8th,Married-civ-spouse,White,>50K,Farming-fishing
38596,30,HS-grad,Separated,White,>50K,Other-service
38598,39,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
38606,42,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
38607,31,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
38610,46,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
38612,37,Masters,Never-married,White,>50K,Exec-managerial
38618,49,Doctorate,Divorced,White,>50K,Exec-managerial
38619,38,Masters,Never-married,White,>50K,Exec-managerial
38620,43,Masters,Married-civ-spouse,White,>50K,Exec-managerial
38622,48,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
38633,44,Some-college,Married-civ-spouse,White,>50K,Tech-support
38637,50,Doctorate,Married-civ-spouse,White,>50K,Exec-managerial
38650,48,Masters,Married-civ-spouse,White,>50K,Prof-specialty
38651,49,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
38652,40,Some-college,Married-civ-spouse,White,>50K,Craft-repair
38657,50,Masters,Never-married,White,>50K,Exec-managerial
38659,36,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
38664,46,Bachelors,Married-civ-spouse,Black,>50K,Prof-specialty
38666,46,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
38667,37,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
38674,28,Masters,Married-civ-spouse,White,>50K,Sales
38688,42,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38689,45,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
38692,34,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
38693,49,Masters,Married-civ-spouse,White,>50K,Exec-managerial
38699,49,Bachelors,Never-married,White,>50K,Tech-support
38700,57,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38701,40,Bachelors,Divorced,White,>50K,Exec-managerial
38705,41,Some-college,Married-civ-spouse,Black,>50K,Protective-serv
38707,53,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
38709,58,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38710,30,Assoc-voc,Married-civ-spouse,White,>50K,Machine-op-inspct
38716,33,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38722,51,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
38725,33,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
38726,38,Bachelors,Never-married,White,>50K,Adm-clerical
38727,30,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
38729,37,Doctorate,Divorced,White,>50K,Prof-specialty
38734,51,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
38738,47,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
38743,41,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38745,48,Assoc-acdm,Married-civ-spouse,White,>50K,Protective-serv
38756,53,Assoc-voc,Divorced,White,>50K,Craft-repair
38758,41,HS-grad,Divorced,White,>50K,Exec-managerial
38765,52,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
38769,40,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
38770,60,Some-college,Married-civ-spouse,White,>50K,Other-service
38779,44,Some-college,Married-civ-spouse,White,>50K,Sales
38784,53,Assoc-acdm,Married-civ-spouse,White,>50K,Tech-support
38790,47,Doctorate,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
38792,38,Some-college,Married-civ-spouse,White,>50K,
38802,47,Assoc-acdm,Married-civ-spouse,White,>50K,Adm-clerical
38803,32,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
38805,32,Bachelors,Never-married,White,>50K,Sales
38807,32,HS-grad,Divorced,White,>50K,Adm-clerical
38808,37,Prof-school,Never-married,White,>50K,Prof-specialty
38809,39,Some-college,Married-civ-spouse,White,>50K,Sales
38810,66,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
38826,61,Bachelors,Married-civ-spouse,Other,>50K,
38840,39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
38848,47,Masters,Married-civ-spouse,White,>50K,Sales
38855,55,HS-grad,Separated,White,>50K,Adm-clerical
38856,62,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
38865,34,Some-college,Married-civ-spouse,White,>50K,Handlers-cleaners
38872,50,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38873,23,Some-college,Never-married,Other,>50K,Protective-serv
38878,40,Masters,Married-civ-spouse,White,>50K,Sales
38883,34,Masters,Married-civ-spouse,White,>50K,Exec-managerial
38885,50,Masters,Married-civ-spouse,White,>50K,Prof-specialty
38888,62,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
38889,57,Masters,Married-civ-spouse,White,>50K,Exec-managerial
38890,34,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
38894,34,HS-grad,Divorced,White,>50K,Exec-managerial
38897,65,Bachelors,Married-civ-spouse,White,>50K,Sales
38899,46,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
38900,35,Doctorate,Married-spouse-absent,Other,>50K,Prof-specialty
38903,49,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
38905,30,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
38909,40,Bachelors,Never-married,White,>50K,Tech-support
38910,29,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
38911,28,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
38912,41,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
38916,29,HS-grad,Married-civ-spouse,White,>50K,Sales
38918,30,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38922,47,Some-college,Married-civ-spouse,White,>50K,Craft-repair
38932,51,Masters,Married-civ-spouse,White,>50K,Prof-specialty
38943,49,Some-college,Married-civ-spouse,White,>50K,Craft-repair
38952,47,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
38954,38,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
38958,56,Bachelors,Married-civ-spouse,White,>50K,Sales
38962,60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
38971,31,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
38984,37,Masters,Married-civ-spouse,White,>50K,Exec-managerial
38985,27,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
38996,44,Masters,Married-civ-spouse,White,>50K,Prof-specialty
39004,51,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
39007,50,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39015,36,Bachelors,Divorced,White,>50K,Prof-specialty
39023,33,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
39024,50,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
39026,38,Some-college,Married-civ-spouse,White,>50K,Transport-moving
39028,47,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39029,53,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39031,38,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
39035,41,Bachelors,Married-civ-spouse,White,>50K,Farming-fishing
39038,38,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
39039,54,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
39040,45,Some-college,Married-civ-spouse,White,>50K,Craft-repair
39043,44,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
39053,45,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
39063,53,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
39065,32,Some-college,Married-civ-spouse,White,>50K,Craft-repair
39070,46,Masters,Married-civ-spouse,White,>50K,Prof-specialty
39072,29,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
39076,42,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39077,43,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
39078,38,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
39084,48,Bachelors,Married-civ-spouse,White,>50K,Sales
39091,29,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39093,46,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
39096,46,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
39099,35,Bachelors,Never-married,White,>50K,Exec-managerial
39101,52,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
39103,28,Bachelors,Never-married,Asian-Pac-Islander,>50K,Adm-clerical
39104,31,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
39105,41,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
39107,40,Masters,Married-civ-spouse,Black,>50K,Prof-specialty
39125,42,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
39126,35,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
39133,43,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
39140,45,Assoc-acdm,Married-civ-spouse,White,>50K,Protective-serv
39142,61,Bachelors,Married-civ-spouse,White,>50K,Sales
39145,47,Masters,Married-civ-spouse,Black,>50K,Prof-specialty
39146,32,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
39148,43,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
39149,55,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
39151,25,7th-8th,Married-civ-spouse,White,>50K,Farming-fishing
39160,49,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
39162,47,Bachelors,Married-civ-spouse,White,>50K,Sales
39163,30,Bachelors,Never-married,Other,>50K,Exec-managerial
39170,48,Some-college,Divorced,White,>50K,Machine-op-inspct
39173,40,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39175,55,Masters,Married-civ-spouse,White,>50K,
39182,53,Assoc-voc,Married-civ-spouse,White,>50K,Adm-clerical
39187,29,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
39192,47,Bachelors,Married-civ-spouse,White,>50K,Sales
39193,30,Some-college,Never-married,White,>50K,Exec-managerial
39194,59,9th,Married-civ-spouse,White,>50K,Exec-managerial
39199,58,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
39201,33,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
39211,42,Assoc-acdm,Never-married,White,>50K,Tech-support
39213,47,Bachelors,Married-civ-spouse,Other,>50K,Exec-managerial
39216,49,Bachelors,Never-married,White,>50K,Prof-specialty
39220,47,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
39222,28,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
39224,34,HS-grad,Never-married,White,>50K,Other-service
39236,52,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
39238,57,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
39246,36,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
39247,61,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
39253,51,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
39256,64,Doctorate,Widowed,Black,>50K,Prof-specialty
39257,56,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
39265,37,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
39274,64,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39282,34,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
39293,41,Bachelors,Married-spouse-absent,White,>50K,Exec-managerial
39302,54,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
39307,60,HS-grad,Divorced,White,>50K,Adm-clerical
39318,81,Prof-school,Married-civ-spouse,White,>50K,Farming-fishing
39321,39,Bachelors,Separated,White,>50K,Prof-specialty
39322,41,Masters,Married-civ-spouse,White,>50K,Prof-specialty
39323,32,5th-6th,Married-civ-spouse,Other,>50K,Craft-repair
39335,56,Some-college,Divorced,White,>50K,Sales
39337,33,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
39339,36,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
39342,46,Assoc-acdm,Married-civ-spouse,White,>50K,Tech-support
39349,42,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39355,41,Some-college,Married-civ-spouse,White,>50K,Sales
39357,52,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
39359,62,Bachelors,Married-civ-spouse,White,>50K,Sales
39360,48,Bachelors,Married-civ-spouse,White,>50K,Tech-support
39370,61,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
39375,45,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
39377,37,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
39383,44,Masters,Never-married,White,>50K,Prof-specialty
39386,33,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
39395,53,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
39397,40,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
39401,33,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
39414,36,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
39419,32,Prof-school,Married-AF-spouse,White,>50K,Prof-specialty
39422,58,Bachelors,Married-civ-spouse,White,>50K,Sales
39423,52,Doctorate,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
39426,39,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
39429,26,HS-grad,Married-civ-spouse,White,>50K,Tech-support
39430,69,Prof-school,Married-civ-spouse,White,>50K,
39438,35,Bachelors,Married-civ-spouse,White,>50K,Tech-support
39444,42,Assoc-voc,Married-civ-spouse,White,>50K,Transport-moving
39448,47,HS-grad,Never-married,White,>50K,Sales
39454,47,Masters,Never-married,White,>50K,Prof-specialty
39463,30,HS-grad,Married-civ-spouse,White,>50K,Tech-support
39465,32,11th,Married-civ-spouse,White,>50K,Transport-moving
39467,50,HS-grad,Married-civ-spouse,White,>50K,Tech-support
39471,31,Some-college,Married-civ-spouse,White,>50K,Sales
39473,49,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
39477,45,Some-college,Married-civ-spouse,White,>50K,Tech-support
39478,35,Assoc-acdm,Married-civ-spouse,White,>50K,
39479,41,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
39487,63,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
39488,53,HS-grad,Married-spouse-absent,White,>50K,Transport-moving
39497,50,Bachelors,Married-civ-spouse,White,>50K,Sales
39500,51,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
39507,53,12th,Married-civ-spouse,White,>50K,Craft-repair
39510,58,HS-grad,Married-civ-spouse,White,>50K,Sales
39516,36,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
39517,41,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
39525,45,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
39526,28,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
39528,44,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
39533,39,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
39534,35,HS-grad,Divorced,White,>50K,Sales
39536,41,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
39542,40,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
39547,37,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
39550,38,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
39560,32,Some-college,Separated,White,>50K,Prof-specialty
39565,42,Masters,Married-civ-spouse,White,>50K,Exec-managerial
39568,48,Bachelors,Never-married,White,>50K,Prof-specialty
39570,47,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
39584,45,Bachelors,Divorced,White,>50K,Prof-specialty
